,,l-League,l-Year,l-Rank,l-Rank_SC,l-W_SC,l-D_SC,l-L_SC,l-+/-_SC,l-Pts_SC,l-Goals_For_SC,l-Goals_Against_SC,l-VRank_SC,l-Avg_Player_Value_(m)_SC,l-Value_(m)_SC,l-Squad_SC,l-Avg_Age_SC,l-Foreigners_SC,League,Year,Rank,Rank_SC,W_SC,D_SC,L_SC,+/-_SC,Pts_SC,Goals_For_SC,Goals_Against_SC,VRank_SC,Avg_Player_Value_(m)_SC,Value_(m)_SC,Squad_SC,Avg_Age_SC,Foreigners_SC
Netherlands,Feyenoord Rotterdam,NL1,2014.0,2.0,0.1111111111111111,0.5882352941176471,0.20588235294117646,0.20588235294117646,1.0588235294117647,1.9705882352941178,2.235294117647059,1.1764705882352942,0.2222222222222222,0.8761457963684367,0.7948463967370871,-0.1872514715682851,0.06496246254184472,-1.3459058729388098,NL1,2015.0,4.0,0.2222222222222222,0.5,0.23529411764705882,0.2647058823529412,0.5,1.7352941176470589,1.6470588235294117,1.1470588235294117,0.16666666666666666,1.1215998759622157,1.068332416843371,-0.20672455764868047,1.6450269582115586,-1.0943211869024683
Netherlands,SC Heerenveen,NL1,2014.0,5.0,0.2777777777777778,0.47058823529411764,0.2647058823529412,0.2647058823529412,0.6176470588235294,1.6764705882352942,2.1176470588235294,1.5,0.3888888888888889,0.02072030631463674,0.018140671400398115,0.14980117725462713,-0.5196997003347411,0.5836229006548819,NL1,2015.0,7.0,0.3888888888888889,0.38235294117647056,0.3235294117647059,0.29411764705882354,0.20588235294117646,1.4705882352941178,1.5588235294117647,1.3529411764705883,0.3888888888888889,-0.23079553332161049,-0.04442060845065141,1.5297617266002381,-1.758477093260625,0.7380305679109668
Netherlands,Twente Enschede FC,NL1,2014.0,3.0,0.16666666666666666,0.5,0.35294117647058826,0.14705882352941177,1.0294117647058822,1.8529411764705883,2.1176470588235294,1.088235294117647,0.2777777777777778,0.6936550251569592,0.7866255486704414,0.8239064749004515,-0.5196997003347411,1.4411912444743005,NL1,2015.0,10.0,0.5555555555555556,0.38235294117647056,0.29411764705882354,0.3235294117647059,0.14705882352941177,1.2647058823529411,1.6470588235294117,1.5,0.2222222222222222,0.49183405790581686,0.5631459000809264,0.2894143807081534,-0.8508760128680459,1.4251624759660049
Netherlands,Vitesse Arnhem,NL1,2014.0,6.0,0.3333333333333333,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.47058823529411764,1.6176470588235294,1.911764705882353,1.4411764705882353,0.16666666666666666,0.8305231035655674,0.9273664675714164,0.8239064749004515,-1.3382267283619604,2.0843675023388646,NL1,2015.0,5.0,0.2777777777777778,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.6764705882352942,1.7058823529411764,1.9411764705882353,1.2647058823529411,0.2777777777777778,0.8334019592245419,0.2912514957104413,-2.191280311076016,0.283625337622682,0.5089865985592873
Netherlands,Roda JC Kerkrade,NL1,2014.0,18.0,1.0,0.20588235294117646,0.23529411764705882,0.5588235294117647,-0.7352941176470589,0.8529411764705882,1.2941176470588236,2.0294117647058822,0.7777777777777778,-0.6624795184083316,-0.6855639231044768,-0.5243041203911973,0.6496246254184306,0.15483872874517263,,,,,,,,,,,,,,,,,
Netherlands,RKC Waalwijk,NL1,2014.0,16.0,0.8888888888888888,0.20588235294117646,0.3235294117647059,0.47058823529411764,-0.5882352941176471,0.9411764705882353,1.2941176470588236,1.8823529411764706,0.8888888888888888,-0.8780467419018891,-0.843404205984075,0.8239064749004515,1.7020165185962834,-0.48833752911939127,,,,,,,,,,,,,,,,,
Netherlands,Willem II Tilburg,,,,,,,,,,,,,,,,,,NL1,2015.0,9.0,0.5,0.38235294117647056,0.20588235294117646,0.4117647058823529,-0.11764705882352941,1.3529411764705883,1.3529411764705883,1.4705882352941178,0.8888888888888888,-0.7719671769734653,-0.7986758265006266,-0.7028634960055143,1.1912264180152652,0.9670745372626461
Netherlands,FC Utrecht,NL1,2014.0,10.0,0.5555555555555556,0.3235294117647059,0.23529411764705882,0.4411764705882353,-0.5588235294117647,1.2058823529411764,1.3529411764705883,1.911764705882353,0.4444444444444444,-0.4286632177936263,-0.2837288696068333,2.1721170701921,-0.16890240260878878,0.5836229006548819,NL1,2015.0,11.0,0.6111111111111112,0.3235294117647059,0.23529411764705882,0.4411764705882353,-0.058823529411764705,1.2058823529411764,1.7647058823529411,1.8235294117647058,0.5,-0.4389384731877084,-0.22568354469764143,2.2739701341354888,-0.9643261479171162,0.5089865985592873
Netherlands,FC Groningen,NL1,2014.0,7.0,0.3888888888888889,0.4117647058823529,0.2647058823529412,0.3235294117647059,0.11764705882352941,1.5,1.6764705882352942,1.5588235294117647,0.5,-0.37619712107032655,-0.42085261535848423,-0.5243041203911973,-0.16890240260878878,-0.2739454431645367,NL1,2015.0,8.0,0.4444444444444444,0.3235294117647059,0.38235294117647056,0.29411764705882354,-0.11764705882352941,1.3529411764705883,1.4411764705882353,1.5588235294117647,0.4444444444444444,-0.24894132807916777,-0.15183568178220094,0.7855533190649873,-0.283625337622682,0.27994262920760793
Netherlands,NEC Nijmegen,NL1,2014.0,17.0,0.9444444444444444,0.14705882352941177,0.4411764705882353,0.4117647058823529,-0.8235294117647058,0.8823529411764706,1.588235294117647,2.411764705882353,0.7222222222222222,-0.6989776726506272,-0.6733970679658412,0.48685382607753935,0.18189489511716356,1.0124070725645913,,,,,,,,,,,,,,,,,
Netherlands,ADO Den Haag,NL1,2014.0,9.0,0.5,0.35294117647058826,0.20588235294117646,0.4411764705882353,-0.5588235294117647,1.2647058823529411,1.3235294117647058,1.8823529411764706,0.5555555555555556,-0.6031700177646014,-0.6125627922726627,-0.1872514715682851,-0.7535645654853746,-0.9171217010291006,NL1,2015.0,13.0,0.7222222222222222,0.2647058823529412,0.29411764705882354,0.4411764705882353,-0.2647058823529412,1.088235294117647,1.2941176470588236,1.5588235294117647,0.6111111111111112,-0.5093868528346955,-0.5183896195261142,-0.20672455764868047,-0.283625337622682,-0.1781453094957508
Netherlands,NAC Breda,NL1,2014.0,15.0,0.8333333333333334,0.23529411764705882,0.3235294117647059,0.4411764705882353,-0.3235294117647059,1.0294117647058822,1.2647058823529411,1.588235294117647,0.8333333333333334,-0.7195078844119183,-0.8121649833308212,-2.2095673645057583,2.403611114048188,-1.3459058729388098,NL1,2015.0,16.0,0.8888888888888888,0.17647058823529413,0.29411764705882354,0.5294117647058824,-0.9411764705882353,0.8235294117647058,1.0588235294117647,2.0,0.6666666666666666,-0.7196645920840354,-0.6973028510439766,0.2894143807081534,0.8508760128680459,0.7380305679109668
Netherlands,Heracles Almelo,NL1,2014.0,14.0,0.7777777777777778,0.29411764705882354,0.20588235294117646,0.5,-0.4117647058823529,1.088235294117647,1.3235294117647058,1.7352941176470589,0.6111111111111112,-0.5974671811642428,-0.6438020149259165,-0.8613567692141095,0.6496246254184306,-0.2739454431645367,NL1,2015.0,14.0,0.7777777777777778,0.3235294117647059,0.11764705882352941,0.5588235294117647,-0.5,1.088235294117647,1.3823529411764706,1.8823529411764706,0.7222222222222222,-0.7463495843745609,-0.7248279635851862,0.2894143807081534,1.1912264180152652,-0.40718927884743017
Netherlands,FC Dordrecht,,,,,,,,,,,,,,,,,,NL1,2015.0,18.0,1.0,0.11764705882352941,0.23529411764705882,0.6470588235294118,-1.5294117647058822,0.5882352941176471,0.7058823529411765,2.235294117647059,1.0,-0.9053921384260921,-0.8819225083325776,0.5374838498865703,-0.5105256077208268,0.5089865985592873
Netherlands,Excelsior Rotterdam,,,,,,,,,,,,,,,,,,NL1,2015.0,15.0,0.8333333333333334,0.17647058823529413,0.4117647058823529,0.4117647058823529,-0.47058823529411764,0.9411764705882353,1.3823529411764706,1.8529411764705883,0.9444444444444444,-0.8114609655634428,-0.8567471005204956,-1.1990024343623482,0.8508760128680459,-2.010497064309186
Netherlands,Go Ahead Eagles,NL1,2014.0,13.0,0.7222222222222222,0.29411764705882354,0.23529411764705882,0.47058823529411764,-0.7058823529411765,1.1176470588235294,1.3235294117647058,2.0294117647058822,1.0,-0.8883118477825349,-0.9035808138319218,-0.8613567692141095,-0.5196997003347411,-1.5602979588936645,NL1,2015.0,17.0,0.9444444444444444,0.20588235294117646,0.17647058823529413,0.6176470588235294,-0.8823529411764706,0.7941176470588235,0.8529411764705882,1.7352941176470589,0.8333333333333334,-0.7474169840661818,-0.7896126796882771,-0.9509329651839312,0.0567250675245372,-2.010497064309186
Netherlands,SC Cambuur Leeuwarden,NL1,2014.0,12.0,0.6666666666666666,0.29411764705882354,0.2647058823529412,0.4411764705882353,-0.29411764705882354,1.1470588235294117,1.1764705882352942,1.4705882352941178,0.9444444444444444,-0.852954260860311,-0.8937157961519469,-1.535462066859934,1.2342867882950164,-1.3459058729388098,NL1,2015.0,12.0,0.6666666666666666,0.3235294117647059,0.23529411764705882,0.4411764705882353,-0.29411764705882354,1.2058823529411764,1.3529411764705883,1.6470588235294117,0.7777777777777778,-0.7474169840661818,-0.7761857955218334,-0.7028634960055143,1.5315768231624842,-1.0943211869024683
Netherlands,PEC Zwolle,NL1,2014.0,11.0,0.6111111111111112,0.2647058823529412,0.38235294117647056,0.35294117647058826,-0.058823529411764705,1.1764705882352942,1.3823529411764706,1.4411764705882353,0.6666666666666666,-0.7046805092509858,-0.6477480219979065,1.1609591237233639,-0.2858348351841076,0.3692308147000273,NL1,2015.0,6.0,0.3333333333333333,0.47058823529411764,0.14705882352941177,0.38235294117647056,0.47058823529411764,1.5588235294117647,1.7352941176470589,1.2647058823529411,0.5555555555555556,-0.4282644762714983,-0.37170091000771666,0.5374838498865703,0.1701752025736116,1.1961185066143254
Portugal,SL Benfica,PO1,2014.0,1.0,0.0625,0.7666666666666667,0.16666666666666666,0.06666666666666667,1.3333333333333333,2.466666666666667,1.9333333333333333,0.6,0.0625,2.237651323823153,2.564389137221449,0.7898141245390217,-0.2554276652771083,1.6900316078369275,PO1,2015.0,1.0,0.05555555555555555,0.7941176470588235,0.11764705882352941,0.08823529411764706,2.0588235294117645,2.5,2.5294117647058822,0.47058823529411764,0.1111111111111111,1.9649767773643492,2.161483388885601,0.7335475238871453,0.5968607203315869,1.4793998445358691
Portugal,FC Porto,PO1,2014.0,3.0,0.1875,0.6333333333333333,0.13333333333333333,0.23333333333333334,1.0666666666666667,2.033333333333333,1.9,0.8333333333333334,0.125,2.5497251774176877,2.310944315147361,-0.6407925916071309,-0.5867932850960614,1.4771142399204642,PO1,2015.0,2.0,0.1111111111111111,0.7352941176470589,0.20588235294117646,0.058823529411764705,1.7941176470588236,2.411764705882353,2.176470588235294,0.38235294117647056,0.05555555555555555,3.0153188527676007,2.513280054948929,-0.91693440485893,-0.6071514224062743,1.0728472155031112
Portugal,Sporting CP,PO1,2014.0,2.0,0.125,0.6666666666666666,0.23333333333333334,0.1,1.1333333333333333,2.2333333333333334,1.8,0.6666666666666666,0.1875,1.15545973474533,0.8957553086527451,-1.1176614969891816,-1.1390693181276486,-0.013307335494778956,PO1,2015.0,3.0,0.16666666666666666,0.6470588235294118,0.29411764705882354,0.058823529411764705,1.1176470588235294,2.235294117647059,1.9705882352941178,0.8529411764705882,0.16666666666666666,1.3490693823634896,1.8800460560349392,2.1482463199552098,-1.6259309277998466,0.8695709009867324
Portugal,SC Braga,PO1,2014.0,9.0,0.5625,0.3333333333333333,0.23333333333333334,0.43333333333333335,0.06666666666666667,1.2333333333333334,1.3,1.2333333333333334,0.25,0.1286360874342795,0.3200107128428236,1.5051174826120979,-0.5867932850960614,0.41252740033814767,PO1,2015.0,4.0,0.2222222222222222,0.5,0.20588235294117646,0.29411764705882354,0.7941176470588235,1.7058823529411764,1.6176470588235294,0.8235294117647058,0.2222222222222222,0.1887438435672277,0.19992703327535452,0.2619812585311238,-0.5145351037341299,0.2597419574375955
Portugal,Vitória Guimarães SC,PO1,2014.0,10.0,0.625,0.3333333333333333,0.16666666666666666,0.5,-0.16666666666666666,1.1666666666666667,1.0,1.1666666666666667,0.375,-0.41799650128130894,-0.41175627343467197,0.07451076646594544,-1.5808901445529169,-0.43914207132770555,PO1,2015.0,5.0,0.2777777777777778,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.4411764705882353,1.6176470588235294,1.4705882352941178,1.0294117647058822,0.2777777777777778,-0.37547132363891667,-0.24233163263282884,2.3840294526332206,-1.3480819717834167,0.46301827195397444
Portugal,Boavista FC,,,,,,,,,,,,,,,,,,PO1,2015.0,13.0,0.7222222222222222,0.2647058823529412,0.20588235294117646,0.5294117647058824,-0.6764705882352942,1.0,0.7941176470588235,1.4705882352941178,1.0,-0.6768260133357658,-0.6637144524229686,0.7335475238871453,0.4116280829873013,1.2761235300194902
Portugal,CS Marítimo,PO1,2014.0,6.0,0.375,0.36666666666666664,0.26666666666666666,0.36666666666666664,-0.13333333333333333,1.3666666666666667,1.3333333333333333,1.4666666666666666,0.5,-0.5070885530332973,-0.4154187708634883,1.9819863879941488,-0.4763380784897424,1.2641968720040009,PO1,2015.0,9.0,0.5,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.029411764705882353,1.2941176470588236,1.3529411764705883,1.3235294117647058,0.5,-0.42551379948273654,-0.4711927604454551,-0.6811512721809192,0.2263954456430157,0.2597419574375955
Portugal,Rio Ave FC,PO1,2014.0,11.0,0.6875,0.26666666666666666,0.26666666666666666,0.4666666666666667,-0.4666666666666667,1.0666666666666667,0.7,1.1666666666666667,0.3125,-0.4607808199192694,-0.39417628577635383,1.2666830299210725,-0.9181589049150145,0.19961003242168435,PO1,2015.0,10.0,0.5555555555555556,0.29411764705882354,0.38235294117647056,0.3235294117647059,-0.11764705882352941,1.2647058823529411,1.1176470588235294,1.2352941176470589,0.3333333333333333,-0.33972669803618827,-0.33356681196353793,0.2619812585311238,-1.5333146091277055,0.05646564292121654
Portugal,CF Os Belenenses,PO1,2014.0,14.0,0.875,0.2,0.3333333333333333,0.4666666666666667,-0.4666666666666667,0.9333333333333333,0.6333333333333333,1.1,0.75,-0.5901404656834557,-0.5619186680161401,0.7898141245390217,0.407303574360794,-0.8649768071606322,PO1,2015.0,6.0,0.3333333333333333,0.35294117647058826,0.35294117647058826,0.29411764705882354,-0.029411764705882353,1.411764705882353,1.0,1.0294117647058822,0.5555555555555556,-0.4447609055765134,-0.4766050168464294,-0.44536813950290843,0.7820933576758724,-1.773021187726194
Portugal,CF Os Belenenses,PO1,2014.0,14.0,0.875,0.2,0.3333333333333333,0.4666666666666667,-0.4666666666666667,0.9333333333333333,0.6333333333333333,1.1,0.75,-0.5901404656834557,-0.5619186680161401,0.7898141245390217,0.407303574360794,-0.8649768071606322,PO1,2015.0,6.0,0.3333333333333333,0.35294117647058826,0.35294117647058826,0.29411764705882354,-0.029411764705882353,1.411764705882353,1.0,1.0294117647058822,0.5555555555555556,-0.4447609055765134,-0.4766050168464294,-0.44536813950290843,0.7820933576758724,-1.773021187726194
Portugal,Vitória Setúbal FC,PO1,2014.0,7.0,0.4375,0.3333333333333333,0.3,0.36666666666666664,0.0,1.3,1.3666666666666667,1.3666666666666667,0.875,-0.572523393303119,-0.5875561500178541,-0.4023581389161054,-0.0345172520644742,-1.503728910910022,PO1,2015.0,15.0,0.8333333333333334,0.20588235294117646,0.23529411764705882,0.5588235294117647,-0.9411764705882353,0.8529411764705882,0.7058823529411765,1.6470588235294117,0.8888888888888888,-0.5783908135990213,-0.6003137345829842,-0.44536813950290843,-0.14406982904555873,-0.14681067159516242
Portugal,FC Penafiel,,,,,,,,,,,,,,,,,,PO1,2015.0,18.0,1.0,0.14705882352941177,0.20588235294117646,0.6470588235294118,-1.1764705882352942,0.6470588235294118,0.8529411764705882,2.0294117647058822,0.9444444444444444,-0.5607934594561396,-0.6018600935546912,-0.91693440485893,2.5418034124465936,-2.382850131275331
Portugal,CD Nacional,PO1,2014.0,5.0,0.3125,0.36666666666666664,0.4,0.23333333333333334,0.3333333333333333,1.5,1.4333333333333333,1.1,0.4375,-0.4200098809819188,-0.4139537718919617,0.07451076646594544,-1.1390693181276486,0.8383621361710742,PO1,2015.0,7.0,0.3888888888888889,0.38235294117647056,0.23529411764705882,0.38235294117647056,-0.029411764705882353,1.3823529411764706,1.3235294117647058,1.3529411764705883,0.4444444444444444,-0.34247628462101354,-0.3965036221120102,-0.6811512721809192,-1.2554656531112756,0.46301827195397444
Portugal,Gil Vicente FC,PO1,2014.0,13.0,0.8125,0.26666666666666666,0.23333333333333334,0.5,-0.4666666666666667,1.0333333333333334,0.7666666666666667,1.2333333333333334,0.8125,-0.5594364252491546,-0.5655811654449563,-0.16392368622507997,0.8491244007860661,-0.013307335494778956,PO1,2015.0,17.0,0.9444444444444444,0.11764705882352941,0.3235294117647059,0.5588235294117647,-1.0294117647058822,0.6764705882352942,0.7352941176470589,1.7647058823529411,0.6111111111111112,-0.5036020584917741,-0.4889758886200849,0.4977643912091345,0.5042444016594457,0.46301827195397444
Portugal,Académica Coimbra,PO1,2014.0,8.0,0.5,0.3,0.3333333333333333,0.36666666666666664,-0.3333333333333333,1.2333333333333334,0.8333333333333334,1.1666666666666667,0.6875,-0.488968135727808,-0.553128674186981,-1.356095949680207,1.8432212602429214,-0.6520594392441689,PO1,2015.0,14.0,0.7777777777777778,0.11764705882352941,0.5,0.38235294117647056,-0.5882352941176471,0.8529411764705882,0.7647058823529411,1.3529411764705883,0.7777777777777778,-0.5014023892239138,-0.5291812218844651,-0.44536813950290843,-0.05145351037341431,0.2597419574375955
Portugal,Moreirense FC,,,,,,,,,,,,,,,,,,PO1,2015.0,11.0,0.6111111111111112,0.3235294117647059,0.29411764705882354,0.38235294117647056,-0.2647058823529412,1.2647058823529411,0.9705882352941176,1.2352941176470589,0.8333333333333334,-0.5514448650677337,-0.5755719910356732,-0.44536813950290843,0.4116280829873013,-0.3500869861115414
Portugal,GD Estoril Praia,PO1,2014.0,4.0,0.25,0.5,0.3,0.2,0.5333333333333333,1.8,1.4,0.8666666666666667,0.5625,-0.3696753884666713,-0.4395912538936758,-1.1176614969891816,0.1863931611481599,-1.2908115429935587,PO1,2015.0,12.0,0.6666666666666666,0.2647058823529412,0.38235294117647056,0.35294117647058826,-0.5294117647058824,1.1764705882352942,1.1176470588235294,1.6470588235294117,0.3888888888888889,-0.27318670268341677,-0.35366947859572806,-0.91693440485893,0.4116280829873013,-0.14681067159516242
Portugal,FC Paços de Ferreira,PO1,2014.0,16.0,1.0,0.2,0.2,0.6,-1.0333333333333334,0.8,0.9333333333333333,1.9666666666666666,0.625,-0.5040684834823822,-0.49965621172626307,0.07451076646594544,1.6223108470302874,-0.43914207132770555,PO1,2015.0,8.0,0.4444444444444444,0.35294117647058826,0.3235294117647059,0.3235294117647059,-0.14705882352941177,1.3823529411764706,1.1764705882352942,1.3235294117647058,0.6666666666666666,-0.5008524719069488,-0.49670768347861965,0.2619812585311238,0.5968607203315869,-0.7566396151442993
Portugal,SC Olhanense,PO1,2014.0,15.0,0.9375,0.2,0.2,0.6,-0.9333333333333333,0.8,0.7,1.6333333333333333,1.0,-0.6329247843214161,-0.6454236093931516,-0.4023581389161054,0.407303574360794,0.8383621361710742,,,,,,,,,,,,,,,,,
Portugal,FC Arouca,PO1,2014.0,12.0,0.75,0.26666666666666666,0.23333333333333334,0.5,-0.4666666666666667,1.0333333333333334,0.9333333333333333,1.4,0.9375,-0.5478594919706478,-0.6029386392188825,-1.356095949680207,1.4014004338176533,-1.503728910910022,PO1,2015.0,16.0,0.8888888888888888,0.20588235294117646,0.20588235294117646,0.5882352941176471,-0.7058823529411765,0.8235294117647058,0.7647058823529411,1.4705882352941178,0.7222222222222222,-0.4436610709425833,-0.5245421449693444,-1.3885006702149514,0.5968607203315869,-1.3664685586934362
